"","Year","Type.of.Care","Daily.Rate","Sub.to.Index","Non.Weighted.Amount","Sumbitted.Required.Quality.Data","CBSA","Area","Wage.Index","Area.Type","CBSA.Rate"
"226","2007","Continuous Home Care",763.66,524.71,238.95,NA,"34100","Morristown, TN",0.8466,"Urban",683.169486
"227","2007","Continuous Home Care",763.66,524.71,238.95,NA,"34580","Mount Vernon-Anacortes, WA",1.1117,"Urban",822.270107
"228","2007","Continuous Home Care",763.66,524.71,238.95,NA,"34620","Muncie, IN",0.9497,"Urban",737.267087
"229","2007","Continuous Home Care",763.66,524.71,238.95,NA,"34740","Muskegon-Norton Shores, MI",1.0277,"Urban",778.194467
"230","2007","Continuous Home Care",763.66,524.71,238.95,NA,"34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC",0.9501,"Urban",737.476971
"231","2007","Continuous Home Care",763.66,524.71,238.95,NA,"34900","Napa, CA",1.3445,"Urban",944.422595
"232","2007","Continuous Home Care",763.66,524.71,238.95,NA,"34940","Naples-Marco Island, FL",1.0782,"Urban",804.692322
"233","2007","Continuous Home Care",763.66,524.71,238.95,NA,"34980","Nashville-Davidson--Murfreesboro, TN",1.0411,"Urban",785.225581
"234","2007","Continuous Home Care",763.66,524.71,238.95,NA,"35004","Nassau-Suffolk, NY",1.3526,"Urban",948.672746
"235","2007","Continuous Home Care",763.66,524.71,238.95,NA,"35084","Newark-Union, NJ-PA",1.2637,"Urban",902.026027
"236","2007","Continuous Home Care",763.66,524.71,238.95,NA,"35300","New Haven-Milford, CT",1.2641,"Urban",902.235911
"237","2007","Continuous Home Care",763.66,524.71,238.95,NA,"35380","New Orleans-Metairie-Kenner, LA",0.9566,"Urban",740.887586
"238","2007","Continuous Home Care",763.66,524.71,238.95,NA,"35644","1New York-White Plains-Wayne, NY-NJ",1.4025,"Urban",974.855775
"239","2007","Continuous Home Care",763.66,524.71,238.95,NA,"35660","Niles-Benton Harbor, MI",0.9442,"Urban",734.381182
"240","2007","Continuous Home Care",763.66,524.71,238.95,NA,"35980","Norwich-New London, CT",1.2065,"Urban",872.012615
"241","2007","Continuous Home Care",763.66,524.71,238.95,NA,"36084","Oakland-Fremont-Hayward, CA",1.632,"Urban",1095.27672
"242","2007","Continuous Home Care",763.66,524.71,238.95,NA,"36100","Ocala, FL",0.9491,"Urban",736.952261
"243","2007","Continuous Home Care",763.66,524.71,238.95,NA,"36140","Ocean City, NJ",1.171,"Urban",853.38541
"244","2007","Continuous Home Care",763.66,524.71,238.95,NA,"36220","Odessa, TX",1.0511,"Urban",790.472681
"245","2007","Continuous Home Care",763.66,524.71,238.95,NA,"36260","Ogden-Clearfield, UT",0.9602,"Urban",742.776542
"246","2007","Continuous Home Care",763.66,524.71,238.95,NA,"36420","Oklahoma City, OK",0.9604,"Urban",742.881484
"247","2007","Continuous Home Care",763.66,524.71,238.95,NA,"36500","Olympia, WA",1.162,"Urban",848.66302
"248","2007","Continuous Home Care",763.66,524.71,238.95,NA,"40980","Saginaw-Saginaw Township North, MI",0.9665,"Urban",746.082215
"249","2007","Continuous Home Care",763.66,524.71,238.95,NA,"41060","St. Cloud, MN",1.0597,"Urban",794.985187
"250","2007","Continuous Home Care",763.66,524.71,238.95,NA,"41100","St. George, UT",0.9988,"Urban",763.030348
"251","2007","Continuous Home Care",763.66,524.71,238.95,NA,"41140","St. Joseph, MO-KS",1.0123,"Urban",770.113933
"252","2007","Continuous Home Care",763.66,524.71,238.95,NA,"41180","St. Louis, MO-IL",0.9522,"Urban",738.578862
"253","2007","Continuous Home Care",763.66,524.71,238.95,NA,"41420","Salem, OR",1.1105,"Urban",821.640455
"254","2007","Continuous Home Care",763.66,524.71,238.95,NA,"41500","Salinas, CA",1.5024,"Urban",1027.274304
"255","2007","Continuous Home Care",763.66,524.71,238.95,NA,"41540","Salisbury, MD",0.9639,"Urban",744.717969
"256","2007","Continuous Home Care",763.66,524.71,238.95,NA,"41620","Salt Lake City, UT",1.0019,"Urban",764.656949
"257","2007","Continuous Home Care",763.66,524.71,238.95,NA,"41660","San Angelo, TX",0.8796,"Urban",700.484916
"258","2007","Continuous Home Care",763.66,524.71,238.95,NA,"41700","San Antonio, TX",0.955,"Urban",740.04805
"259","2007","Continuous Home Care",763.66,524.71,238.95,NA,"41740","San Diego-Carlsbad-San Marcos, CA",1.2137,"Urban",875.790527
"260","2007","Continuous Home Care",763.66,524.71,238.95,NA,"41780","Sandusky, OH",0.9591,"Urban",742.199361
"261","2007","Continuous Home Care",763.66,524.71,238.95,NA,"38220","Pine Bluff, AR",0.9231,"Urban",723.309801
"262","2007","Continuous Home Care",763.66,524.71,238.95,NA,"38300","Pittsburgh, PA ",0.9406,"Urban",732.492226
"263","2007","Continuous Home Care",763.66,524.71,238.95,NA,"38340","Pittsfield, MA",1.0827,"Urban",807.053517
"264","2007","Continuous Home Care",763.66,524.71,238.95,NA,"38540","Pocatello, ID",0.9944,"Urban",760.721624
"265","2007","Continuous Home Care",763.66,524.71,238.95,NA,"38860","Portland-South Portland-Biddeford, ME",1.1041,"Urban",818.282311
"266","2007","Continuous Home Care",763.66,524.71,238.95,NA,"38900","Portland-Vancouver-Beaverton, OR-WA",1.1981,"Urban",867.605051
"267","2007","Continuous Home Care",763.66,524.71,238.95,NA,"38940","Port St. Lucie-Fort Pierce, FL",1.0765,"Urban",803.800315
"268","2007","Continuous Home Care",763.66,524.71,238.95,NA,"39100","Poughkeepsie-Newburgh-Middletown, NY",1.1662,"Urban",850.866802
"269","2007","Continuous Home Care",763.66,524.71,238.95,NA,"39340","Provo-Orem, UT",1.0103,"Urban",769.064513
"270","2007","Continuous Home Care",763.66,524.71,238.95,NA,"39380","Pueblo, CO",0.917,"Urban",720.10907
"271","2007","Continuous Home Care",763.66,524.71,238.95,NA,"39460","Punta Gorda, FL",0.9842,"Urban",755.369582
"272","2007","Continuous Home Care",763.66,524.71,238.95,NA,"39540","Racine, WI",0.9568,"Urban",740.992528
"273","2007","Continuous Home Care",763.66,524.71,238.95,NA,"39580","Raleigh-Cary, NC",1.0306,"Urban",779.716126
"274","2007","Continuous Home Care",763.66,524.71,238.95,NA,"39660","Rapid City, SD",0.9557,"Urban",740.415347
"275","2007","Continuous Home Care",763.66,524.71,238.95,NA,"39740","Reading, PA",1.0301,"Urban",779.453771
"276","2007","Continuous Home Care",763.66,524.71,238.95,NA,"39820","Redding, CA",1.2977,"Urban",919.866167
"277","2007","Continuous Home Care",763.66,524.71,238.95,NA,"39900","Reno-Sparks, NV",1.1679,"Urban",851.758809
"278","2007","Continuous Home Care",763.66,524.71,238.95,NA,"40060","Richmond, VA",0.992,"Urban",759.46232
"279","2007","Continuous Home Care",763.66,524.71,238.95,NA,"40140","Riverside-San Bernardino-Ontario, CA",1.1727,"Urban",854.277417
"280","2007","Continuous Home Care",763.66,524.71,238.95,NA,"40220","Roanoke, VA",0.8905,"Urban",706.204255
"281","2007","Continuous Home Care",763.66,524.71,238.95,NA,"40340","Rochester, MN",1.1837,"Urban",860.049227
"282","2007","Continuous Home Care",763.66,524.71,238.95,NA,"40380","Rochester, NY",0.97,"Urban",747.9187
"283","2007","Continuous Home Care",763.66,524.71,238.95,NA,"40420","Rockford, IL",1.0617,"Urban",796.034607
"284","2007","Continuous Home Care",763.66,524.71,238.95,NA,"40484","Rockingham County, NH",1.1032,"Urban",817.810072
"285","2007","Continuous Home Care",763.66,524.71,238.95,NA,"40580","Rocky Mount, NC",0.9481,"Urban",736.427551
"286","2007","Continuous Home Care",763.66,524.71,238.95,NA,"40660","Rome, GA",1.0011,"Urban",764.237181
"287","2007","Continuous Home Care",763.66,524.71,238.95,NA,"40900","Sacramento--Arden-Arcade--Roseville, CA",1.3792,"Urban",962.630032
"288","2007","Continuous Home Care",763.66,524.71,238.95,NA,"45104","Tacoma, WA",1.1424,"Urban",838.378704
"289","2007","Continuous Home Care",763.66,524.71,238.95,NA,"45220","Tallahassee, FL",0.9239,"Urban",723.729569
"290","2007","Continuous Home Care",763.66,524.71,238.95,NA,"45300","Tampa-St. Petersburg-Clearwater, FL",0.9819,"Urban",754.162749
"291","2007","Continuous Home Care",763.66,524.71,238.95,NA,"45460","Terre Haute, IN",0.8831,"Urban",702.321401
"292","2007","Continuous Home Care",763.66,524.71,238.95,NA,"45500","Texarkana, TX-Texarkana, AR",0.8809,"Urban",701.167039
"293","2007","Continuous Home Care",763.66,524.71,238.95,NA,"45780","Toledo, OH",1.0181,"Urban",773.157251
"294","2007","Continuous Home Care",763.66,524.71,238.95,NA,"45820","Topeka, KS",0.9486,"Urban",736.689906
"295","2007","Continuous Home Care",763.66,524.71,238.95,NA,"45940","Trenton-Ewing, NJ",1.1521,"Urban",843.468391
"296","2007","Continuous Home Care",763.66,524.71,238.95,NA,"46060","Tucson, AZ",0.9578,"Urban",741.517238
"297","2007","Continuous Home Care",763.66,524.71,238.95,NA,"46140","Tulsa, OK",0.9085,"Urban",715.649035
"298","2007","Continuous Home Care",763.66,524.71,238.95,NA,"46220","Tuscaloosa, AL",0.9194,"Urban",721.368374
"299","2007","Continuous Home Care",763.66,524.71,238.95,NA,"46340","Tyler, TX",0.975,"Urban",750.54225
"300","2007","Continuous Home Care",763.66,524.71,238.95,NA,"46540","Utica-Rome, NY",0.8888,"Urban",705.312248
"301","2007","Continuous Home Care",763.66,524.71,238.95,NA,"41884","San Francisco-San Mateo-Redwood City, CA",1.5945,"Urban",1075.600095
"302","2007","Continuous Home Care",763.66,524.71,238.95,NA,"41940","San Jose-Sunnyvale-Santa Clara, CA",1.6057,"Urban",1081.476847
"303","2007","Continuous Home Care",763.66,524.71,238.95,NA,"42020","San Luis Obispo-Paso Robles, CA",1.2069,"Urban",872.222499
"304","2007","Continuous Home Care",763.66,524.71,238.95,NA,"42044","Santa Ana-Anaheim-Irvine, CA",1.2292,"Urban",883.923532
"305","2007","Continuous Home Care",763.66,524.71,238.95,NA,"42060","Santa Barbara-Santa Maria, CA",1.2436,"Urban",891.479356
"306","2007","Continuous Home Care",763.66,524.71,238.95,NA,"42100","Santa Cruz-Watsonville, CA",1.6128,"Urban",1085.202288
"307","2007","Continuous Home Care",763.66,524.71,238.95,NA,"42140","Santa Fe, NM",1.1613,"Urban",848.295723
"308","2007","Continuous Home Care",763.66,524.71,238.95,NA,"42220","Santa Rosa-Petaluma, CA",1.4349,"Urban",991.856379
"309","2007","Continuous Home Care",763.66,524.71,238.95,NA,"42260","Sarasota-Bradenton-Venice, FL",1.0251,"Urban",776.830221
"310","2007","Continuous Home Care",763.66,524.71,238.95,NA,"42340","Savannah, GA",1.0061,"Urban",766.860731
"311","2007","Continuous Home Care",763.66,524.71,238.95,NA,"42644","Scranton--Wilkes-Barre, PA",0.9082,"Urban",715.491622
"312","2007","Continuous Home Care",763.66,524.71,238.95,NA,"43100","Sheboygan, WI",0.9476,"Urban",736.165196
"313","2007","Continuous Home Care",763.66,524.71,238.95,NA,"43300","Sherman-Denison, TX",1.011,"Urban",769.43181
"314","2007","Continuous Home Care",763.66,524.71,238.95,NA,"43340","Shreveport-Bossier City, LA",0.9316,"Urban",727.769836
"315","2007","Continuous Home Care",763.66,524.71,238.95,NA,"43580","Sioux City, IA-NE-SD",0.9976,"Urban",762.400696
"316","2007","Continuous Home Care",763.66,524.71,238.95,NA,"43620","Sioux Falls, SD",1.0246,"Urban",776.567866
"317","2007","Continuous Home Care",763.66,524.71,238.95,NA,"43780","South Bend-Mishawaka, IN-MI",1.0409,"Urban",785.120639
"318","2007","Continuous Home Care",763.66,524.71,238.95,NA,"43900","Spartanburg, SC",0.9754,"Urban",750.752134
"319","2007","Continuous Home Care",763.66,524.71,238.95,NA,"44060","Spokane, WA",1.1597,"Urban",847.456187
"320","2007","Continuous Home Care",763.66,524.71,238.95,NA,"44100","Springfield, IL",0.935,"Urban",729.55385
"321","2007","Continuous Home Care",763.66,524.71,238.95,NA,"44140","Springfield, MA",1.0898,"Urban",810.778958
"322","2007","Continuous Home Care",763.66,524.71,238.95,NA,"44180","Springfield, MO",0.876,"Urban",698.59596
"323","2007","Continuous Home Care",763.66,524.71,238.95,NA,"44220","Springfield, OH",0.8929,"Urban",707.463559
"324","2007","Continuous Home Care",763.66,524.71,238.95,NA,"44300","State College, PA",0.8886,"Urban",705.207306
"325","2007","Continuous Home Care",763.66,524.71,238.95,NA,"44700","Stockton, CA",1.2024,"Urban",869.861304
"326","2007","Continuous Home Care",763.66,524.71,238.95,NA,"44940","Sumter, SC",0.8909,"Urban",706.414139
"327","2007","Continuous Home Care",763.66,524.71,238.95,NA,"45060","Syracuse, NY",1.0181,"Urban",773.157251
"328","2007","Continuous Home Care",763.66,524.71,238.95,NA,"18","Kentucky",0.8259,"Rural",672.307989
"329","2007","Continuous Home Care",763.66,524.71,238.95,NA,"19","Louisiana",0.8,"Rural",658.718
"330","2007","Continuous Home Care",763.66,524.71,238.95,NA,"20","Maine",0.9404,"Rural",732.387284
"331","2007","Continuous Home Care",763.66,524.71,238.95,NA,"27780","Johnstown, PA",0.8884,"Urban",705.102364
"332","2007","Continuous Home Care",763.66,524.71,238.95,NA,"27860","Jonesboro, AR",0.8413,"Urban",680.388523
"333","2007","Continuous Home Care",763.66,524.71,238.95,NA,"27900","Joplin, MO",0.9127,"Urban",717.852817
"334","2007","Continuous Home Care",763.66,524.71,238.95,NA,"28020","Kalamazoo-Portage, MI",1.014,"Urban",771.00594
"335","2007","Continuous Home Care",763.66,524.71,238.95,NA,"28100","Kankakee-Bradley, IL",1.1401,"Urban",837.171871
"336","2007","Continuous Home Care",763.66,524.71,238.95,NA,"28140","Kansas City, MO-KS",1.0077,"Urban",767.700267
"337","2007","Continuous Home Care",763.66,524.71,238.95,NA,"28420","Kennewick-Richland-Pasco, WA",1.1293,"Urban",831.505003
"338","2007","Continuous Home Care",763.66,524.71,238.95,NA,"28700","Kingsport-Bristol-Bristol, TN-VA",0.8565,"Urban",688.364115
"339","2007","Continuous Home Care",763.66,524.71,238.95,NA,"28740","Kingston, NY",0.9842,"Urban",755.369582
"340","2007","Continuous Home Care",763.66,524.71,238.95,NA,"28940","Knoxville, TN",0.8977,"Urban",709.982167
"341","2007","Continuous Home Care",763.66,524.71,238.95,NA,"46660","Valdosta, GA",0.9429,"Urban",733.699059
"342","2007","Continuous Home Care",763.66,524.71,238.95,NA,"46700","Vallejo-Fairfield, CA",1.5884,"Urban",1072.399364
"343","2007","Continuous Home Care",763.66,524.71,238.95,NA,"46940","Vero Beach, FL",1.0033,"Urban",765.391543
"344","2007","Continuous Home Care",763.66,524.71,238.95,NA,"35","North Dakota",0.8,"Rural",658.718
"345","2007","Continuous Home Care",763.66,524.71,238.95,NA,"36","Ohio",0.9386,"Rural",731.442806
"346","2007","Continuous Home Care",763.66,524.71,238.95,NA,"37","Oklahoma",0.8062,"Rural",661.971202
"347","2007","Continuous Home Care",763.66,524.71,238.95,NA,"38","Oregon",1.0449,"Rural",787.219479
"348","2007","Continuous Home Care",763.66,524.71,238.95,NA,"39","Pennsylvania",0.8817,"Rural",701.586807
"349","2007","Continuous Home Care",763.66,524.71,238.95,NA,"41","Rhode Island",NA,"Rural",NA
"350","2007","Continuous Home Care",763.66,524.71,238.95,NA,"42","South Carolina",0.9186,"Rural",720.948606
"351","2007","Continuous Home Care",763.66,524.71,238.95,NA,"43","South Dakota",0.9103,"Rural",716.593513
"352","2007","Continuous Home Care",763.66,524.71,238.95,NA,"44","Tennessee",0.8396,"Rural",679.496516
"353","2007","Continuous Home Care",763.66,524.71,238.95,NA,"45","Texas",0.8511,"Rural",685.530681
"354","2007","Continuous Home Care",763.66,524.71,238.95,NA,"46","Utah",0.8633,"Rural",691.932143
"355","2007","Continuous Home Care",763.66,524.71,238.95,NA,"47","Vermont",1.0454,"Rural",787.481834
"356","2007","Continuous Home Care",763.66,524.71,238.95,NA,"49","Virginia",0.8521,"Rural",686.055391
"357","2007","Continuous Home Care",763.66,524.71,238.95,NA,"50","Washington",1.1177,"Rural",825.418367
"358","2007","Continuous Home Care",763.66,524.71,238.95,NA,"51","West Virginia",0.8207,"Rural",669.579497
"359","2007","Continuous Home Care",763.66,524.71,238.95,NA,"52","Wisconsin",1.0122,"Rural",770.061462
"360","2007","Continuous Home Care",763.66,524.71,238.95,NA,"53","Wyoming",0.9844,"Rural",755.474524
"361","2007","Continuous Home Care",763.66,524.71,238.95,NA,"11","Georgia",0.8148,"Rural",666.483708
"362","2007","Continuous Home Care",763.66,524.71,238.95,NA,"12","Hawaii",1.122,"Rural",827.67462
"363","2007","Continuous Home Care",763.66,524.71,238.95,NA,"13","Idaho",0.8547,"Rural",687.419637
"364","2007","Continuous Home Care",763.66,524.71,238.95,NA,"14","Illinois",0.8796,"Rural",700.484916
"365","2007","Continuous Home Care",763.66,524.71,238.95,NA,"15","Indiana",0.9171,"Rural",720.161541
"366","2007","Continuous Home Care",763.66,524.71,238.95,NA,"16","Iowa",0.9049,"Rural",713.760079
"367","2007","Continuous Home Care",763.66,524.71,238.95,NA,"17","Kansas",0.8545,"Rural",687.314695
"368","2007","Continuous Home Care",763.66,524.71,238.95,NA,"31340","Lynchburg, VA",0.9242,"Urban",723.886982
"369","2007","Continuous Home Care",763.66,524.71,238.95,NA,"31420","Macon, GA",1.0042,"Urban",765.863782
"370","2007","Continuous Home Care",763.66,524.71,238.95,NA,"31460","Madera, CA",0.9266,"Urban",725.146286
"371","2007","Continuous Home Care",763.66,524.71,238.95,NA,"21","Maryland",0.9946,"Rural",760.826566
"372","2007","Continuous Home Care",763.66,524.71,238.95,NA,"22","Massachusetts",1.0864,"Rural",808.994944
"373","2007","Continuous Home Care",763.66,524.71,238.95,NA,"23","Michigan",0.9459,"Rural",735.273189
"374","2007","Continuous Home Care",763.66,524.71,238.95,NA,"24","Minnesota",0.9711,"Rural",748.495881
"375","2007","Continuous Home Care",763.66,524.71,238.95,NA,"25","Mississippi",0.8161,"Rural",667.165831
"376","2007","Continuous Home Care",763.66,524.71,238.95,NA,"26","Missouri",0.8401,"Rural",679.758871
"377","2007","Continuous Home Care",763.66,524.71,238.95,NA,"27","Montana",0.9318,"Rural",727.874778
"378","2007","Continuous Home Care",763.66,524.71,238.95,NA,"28","Nebraska",0.9206,"Rural",721.998026
"379","2007","Continuous Home Care",763.66,524.71,238.95,NA,"29","Nevada",0.964,"Rural",744.77044
"380","2007","Continuous Home Care",763.66,524.71,238.95,NA,"30","New Hampshire",1.1503,"Rural",842.523913
"381","2007","Continuous Home Care",763.66,524.71,238.95,NA,"29020","Kokomo, IN",1.0111,"Urban",769.484281
"382","2007","Continuous Home Care",763.66,524.71,238.95,NA,"29100","La Crosse, WI-MN",1.0171,"Urban",772.632541
"383","2007","Continuous Home Care",763.66,524.71,238.95,NA,"29140","Lafayette, IN",0.929,"Urban",726.40559
"384","2007","Continuous Home Care",763.66,524.71,238.95,NA,"29180","Lafayette, LA",0.8963,"Urban",709.247573
"385","2007","Continuous Home Care",763.66,524.71,238.95,NA,"29340","Lake Charles, LA",0.833,"Urban",676.03343
"386","2007","Continuous Home Care",763.66,524.71,238.95,NA,"29404","Lake County-Kenosha County, IL-WI",1.1091,"Urban",820.905861
"387","2007","Continuous Home Care",763.66,524.71,238.95,NA,"29460","Lakeland, FL",0.9477,"Urban",736.217667
"388","2007","Continuous Home Care",763.66,524.71,238.95,NA,"29540","Lancaster, PA",1.0309,"Urban",779.873539
"389","2007","Continuous Home Care",763.66,524.71,238.95,NA,"29620","Lansing-East Lansing, MI",0.9896,"Urban",758.203016
"390","2007","Continuous Home Care",763.66,524.71,238.95,NA,"29700","Laredo, TX",0.858,"Urban",689.15118
"391","2007","Continuous Home Care",763.66,524.71,238.95,NA,"29740","Las Cruces, NM",0.9004,"Urban",711.398884
"392","2007","Continuous Home Care",763.66,524.71,238.95,NA,"1","Alabama",0.8,"Rural",658.718
"393","2007","Continuous Home Care",763.66,524.71,238.95,NA,"2","Alaska",1.2737,"Rural",907.273127
"394","2007","Continuous Home Care",763.66,524.71,238.95,NA,"3","Arizona",0.9324,"Rural",728.189604
"395","2007","Continuous Home Care",763.66,524.71,238.95,NA,"4","Arkansas",0.8,"Rural",658.718
